Patch_name,Percentage_of_tissue,Mean,Std
patch_0010350.png,23.23,0.888,0.066
patch_0022447.png,72.96,0.883,0.061
patch_0051897.png,73.09,0.802,0.165
patch_0022835.png,37.0,0.887,0.078
patch_0043145.png,10.08,0.899,0.078
patch_0019469.png,92.47,0.873,0.08
patch_0010885.png,40.38,0.868,0.125
patch_0039179.png,58.94,0.807,0.189
patch_0063827.png,16.35,0.895,0.075
patch_0051342.png,58.36,0.872,0.094
patch_0058809.png,52.87,0.802,0.193
patch_0002157.png,14.6,0.902,0.065
patch_0007609.png,100.0,0.27,0.25
patch_0030640.png,97.25,0.237,0.276
patch_0018229.png,13.22,0.898,0.06
patch_0023207.png,40.77,0.879,0.091
patch_0011962.png,17.12,0.894,0.081
patch_0026559.png,32.77,0.796,0.255
patch_0055989.png,64.65,0.871,0.09
patch_0031000.png,57.85,0.702,0.311
patch_0006049.png,55.37,0.887,0.053
patch_0003717.png,37.64,0.877,0.088
patch_0050970.png,26.83,0.89,0.056
patch_0038739.png,38.35,0.828,0.176
patch_0041610.png,26.9,0.874,0.128
patch_0029859.png,13.22,0.89,0.12
patch_0020312.png,44.74,0.893,0.056
patch_0012405.png,74.35,0.565,0.252
patch_0048129.png,62.35,0.84,0.158
patch_0032115.png,89.27,0.791,0.195
patch_0053417.png,99.39,0.822,0.155
patch_0056349.png,76.25,0.869,0.08
patch_0061300.png,31.84,0.832,0.201
patch_0049769.png,49.33,0.879,0.067
patch_0013245.png,70.94,0.732,0.256
patch_0052982.png,54.22,0.865,0.11
patch_0016969.png,63.29,0.883,0.065
patch_0040050.png,22.03,0.859,0.129
patch_0060540.png,70.87,0.59,0.36
patch_0013990.png,37.68,0.886,0.065
patch_0057509.png,91.18,0.853,0.113
patch_0001042.png,24.22,0.898,0.079
patch_0033755.png,69.93,0.88,0.06
patch_0047848.png,42.42,0.89,0.079
patch_0034498.png,62.2,0.85,0.156
patch_0018648.png,45.57,0.891,0.054
patch_0042364.png,61.69,0.759,0.236
patch_0026138.png,32.46,0.805,0.075
patch_0011171.png,54.42,0.897,0.052
patch_0003376.png,17.12,0.9,0.053
patch_0006428.png,43.32,0.883,0.079
patch_0031813.png,97.58,0.856,0.088
patch_0031461.png,92.96,0.867,0.079
patch_0038358.png,28.9,0.891,0.084
patch_0014188.png,95.22,0.811,0.16
patch_0050163.png,13.69,0.892,0.06
patch_0022026.png,36.81,0.881,0.116
patch_0051084.png,52.75,0.831,0.161
patch_0010731.png,81.42,0.88,0.07
patch_0063793.png,27.64,0.854,0.165
patch_0030586.png,69.94,0.615,0.334
patch_0019008.png,18.1,0.894,0.058
patch_0002291.png,24.66,0.9,0.094
patch_0051723.png,89.32,0.844,0.117
patch_0022781.png,31.36,0.892,0.087
patch_0039518.png,48.41,0.824,0.183
patch_0063034.png,36.64,0.842,0.151
patch_0043283.png,90.55,0.794,0.15
patch_0030221.png,55.84,0.853,0.153
patch_0007268.png,13.64,0.897,0.105
patch_0002944.png,52.97,0.873,0.104
patch_0002536.png,30.47,0.872,0.112
patch_0052191.png,18.96,0.894,0.055
patch_0021133.png,38.54,0.877,0.082
patch_0060686.png,76.94,0.832,0.16
patch_0049308.png,49.8,0.864,0.117
patch_0013624.png,23.91,0.854,0.183
patch_0040431.png,61.85,0.758,0.25
patch_0033493.png,62.1,0.879,0.076
patch_0040843.png,92.96,0.852,0.125
patch_0001384.png,84.21,0.845,0.119
patch_0021694.png,98.94,0.814,0.135
patch_0052636.png,96.1,0.848,0.104
patch_0013183.png,35.82,0.884,0.075
patch_0060121.png,44.24,0.889,0.055
patch_0040396.png,67.19,0.748,0.223
patch_0036818.png,82.69,0.714,0.238
patch_0001423.png,29.29,0.894,0.063
patch_0001851.png,20.44,0.888,0.106
patch_0041271.png,44.14,0.86,0.139
patch_0012064.png,32.58,0.834,0.186
patch_0048548.png,23.46,0.892,0.062
patch_0020773.png,51.06,0.883,0.074
patch_0064798.png,32.17,0.887,0.07
patch_0000263.png,26.99,0.896,0.088
patch_0032574.png,60.17,0.777,0.213
patch_0061761.png,21.88,0.868,0.116
patch_0056728.png,64.83,0.831,0.155
patch_0009928.png,34.9,0.857,0.156
patch_0048599.png,30.23,0.891,0.087
patch_0064749.png,36.68,0.891,0.063
patch_0053700.png,93.99,0.849,0.123
patch_0000967.png,18.64,0.899,0.063
patch_0012712.png,44.34,0.849,0.149
patch_0020005.png,32.86,0.894,0.087
patch_0044259.png,91.55,0.872,0.084
patch_0041507.png,94.03,0.832,0.153
patch_0041975.png,19.45,0.893,0.078
patch_0033442.png,28.86,0.895,0.056
patch_0040892.png,99.25,0.814,0.132
patch_0033830.png,38.09,0.847,0.143
patch_0004879.png,59.49,0.826,0.173
patch_0001355.png,27.97,0.897,0.062
patch_0052140.png,99.56,0.812,0.155
patch_0065109.png,44.49,0.887,0.059
patch_0060657.png,66.64,0.534,0.37
