Patch_name,Percentage_of_tissue,Mean,Std
patch_0001823.png,68.08,0.838,0.086
patch_0001451.png,36.47,0.885,0.055
patch_0036418.png,100.0,0.557,0.24
patch_0033346.png,98.13,0.451,0.246
patch_0008368.png,94.06,0.641,0.194
patch_0028678.png,100.0,0.467,0.233
patch_0040831.png,94.8,0.783,0.121
patch_0040443.png,97.84,0.642,0.203
patch_0033893.png,79.27,0.823,0.099
patch_0013656.png,99.55,0.664,0.184
patch_0021141.png,94.08,0.594,0.252
patch_0016108.png,94.56,0.505,0.241
patch_0009528.png,99.35,0.671,0.172
patch_0032974.png,99.9,0.669,0.178
patch_0032506.png,49.19,0.88,0.053
patch_0037258.png,99.46,0.73,0.138
patch_0000211.png,53.4,0.875,0.053
patch_0020701.png,98.16,0.789,0.134
patch_0012016.png,98.99,0.718,0.158
patch_0048948.png,95.43,0.77,0.105
patch_0041203.png,97.71,0.795,0.098
patch_0029038.png,98.37,0.714,0.194
patch_0050111.png,99.32,0.624,0.177
patch_0031413.png,96.2,0.775,0.105
patch_0031861.png,93.07,0.525,0.299
patch_0006828.png,69.96,0.853,0.065
patch_0003304.png,72.2,0.838,0.076
patch_0023614.png,99.6,0.225,0.241
patch_0011103.png,99.79,0.781,0.105
patch_0034898.png,98.41,0.822,0.08
patch_0047448.png,99.94,0.789,0.108
patch_0002544.png,92.61,0.8,0.09
patch_0002936.png,96.69,0.79,0.112
patch_0030253.png,99.93,0.234,0.232
patch_0039918.png,99.35,0.571,0.198
patch_0046208.png,97.58,0.693,0.152
patch_0030986.png,99.57,0.5,0.227
patch_0043556.png,82.32,0.864,0.063
patch_0043924.png,64.03,0.869,0.058
patch_0010743.png,65.88,0.862,0.072
patch_0022054.png,100.0,0.182,0.213
patch_0025399.png,88.2,0.695,0.178
patch_0009149.png,85.89,0.843,0.076
patch_0000670.png,30.05,0.898,0.051
patch_0037639.png,100.0,0.249,0.219
patch_0032167.png,80.15,0.827,0.085
patch_0012477.png,99.78,0.579,0.249
patch_0012805.png,52.1,0.872,0.07
patch_0020360.png,92.35,0.729,0.183
patch_0017329.png,93.12,0.694,0.194
patch_0029459.png,97.87,0.829,0.091
patch_0041662.png,89.56,0.868,0.054
patch_0005689.png,75.43,0.838,0.078
patch_0040785.png,100.0,0.468,0.235
patch_0033727.png,96.69,0.401,0.271
patch_0036079.png,99.92,0.802,0.113
patch_0001030.png,54.8,0.861,0.076
patch_0008709.png,91.21,0.764,0.136
patch_0013590.png,93.47,0.824,0.085
patch_0033080.png,85.22,0.583,0.267
patch_0040022.png,86.58,0.837,0.072
patch_0001797.png,77.04,0.835,0.08
patch_0028219.png,80.09,0.808,0.113
patch_0016569.png,98.55,0.408,0.251
patch_0021952.png,99.06,0.569,0.218
patch_0013237.png,96.51,0.614,0.243
patch_0030632.png,100.0,0.561,0.198
patch_0043690.png,99.67,0.769,0.12
patch_0002125.png,57.64,0.871,0.055
patch_0022392.png,98.88,0.266,0.247
patch_0010485.png,85.83,0.844,0.055
patch_0043137.png,96.68,0.737,0.145
patch_0019869.png,100.0,0.707,0.166
patch_0030195.png,96.28,0.707,0.18
patch_0002682.png,90.78,0.812,0.104
patch_0046669.png,93.52,0.818,0.09
patch_0022847.png,99.8,0.549,0.227
patch_0022435.png,97.09,0.698,0.163
patch_0010322.png,99.23,0.632,0.188
patch_0031072.png,99.44,0.695,0.168
patch_0026959.png,98.3,0.725,0.152
patch_0011910.png,94.26,0.567,0.261
patch_0023275.png,99.87,0.653,0.176
patch_0047029.png,89.58,0.645,0.229
patch_0042777.png,97.8,0.804,0.094
patch_0042001.png,56.19,0.876,0.056
patch_0011214.png,99.87,0.716,0.16
patch_0023971.png,99.96,0.391,0.266
patch_0023503.png,97.28,0.237,0.247
patch_0014938.png,99.85,0.764,0.133
patch_0003013.png,98.35,0.486,0.215
patch_0031704.png,95.89,0.833,0.09
patch_0026988.png,99.79,0.796,0.098
patch_0050206.png,99.76,0.36,0.227
