Patch_name,Percentage_of_tissue,Mean,Std
patch_0018919.png,99.58,0.436,0.226
patch_0023937.png,92.28,0.704,0.17
patch_0023545.png,53.59,0.749,0.185
patch_0011252.png,100.0,0.273,0.154
patch_0031742.png,26.72,0.879,0.067
patch_0003055.png,70.33,0.659,0.246
patch_0011987.png,96.61,0.64,0.125
patch_0010412.png,27.65,0.857,0.075
patch_0022305.png,18.59,0.848,0.089
patch_0015899.png,89.36,0.573,0.244
patch_0002615.png,74.04,0.655,0.242
patch_0030102.png,24.74,0.876,0.083
patch_0013507.png,25.31,0.834,0.111
patch_0013975.png,23.29,0.836,0.144
patch_0016259.png,49.16,0.76,0.19
patch_0021210.png,14.74,0.864,0.09
patch_0028529.png,12.18,0.901,0.056
patch_0008039.png,10.16,0.874,0.085
patch_0001700.png,99.59,0.624,0.211
patch_0033017.png,12.97,0.885,0.055
patch_0020450.png,48.05,0.793,0.144
patch_0020822.png,33.4,0.795,0.176
patch_0017419.png,11.71,0.881,0.081
patch_0012347.png,97.07,0.589,0.167
patch_0032657.png,26.19,0.832,0.123
patch_0000140.png,62.02,0.832,0.109
patch_0037109.png,22.16,0.894,0.069
patch_0009679.png,100.0,0.618,0.131
patch_0012892.png,99.67,0.285,0.194
patch_0022764.png,41.01,0.862,0.079
patch_0007958.png,93.94,0.533,0.228
patch_0030911.png,35.92,0.874,0.06
patch_0002274.png,100.0,0.597,0.225
patch_0003393.png,10.44,0.853,0.069
patch_0011633.png,81.76,0.685,0.207
patch_0023124.png,39.82,0.799,0.139
patch_0003846.png,11.06,0.889,0.103
patch_0031323.png,36.53,0.849,0.102
patch_0023683.png,13.1,0.891,0.075
patch_0000286.png,27.34,0.892,0.083
patch_0029708.png,54.64,0.769,0.165
patch_0032591.png,50.99,0.813,0.117
patch_0017078.png,39.7,0.853,0.088
patch_0020031.png,36.65,0.82,0.152
patch_0037568.png,43.54,0.867,0.1
patch_0000521.png,83.4,0.714,0.17
patch_0012081.png,100.0,0.328,0.155
patch_0009218.png,96.92,0.568,0.206
patch_0020796.png,27.89,0.849,0.109
patch_0021671.png,34.97,0.797,0.186
patch_0016638.png,24.39,0.85,0.115
patch_0013166.png,100.0,0.303,0.148
patch_0028148.png,31.76,0.893,0.084
patch_0024688.png,21.03,0.869,0.067
patch_0033804.png,24.83,0.898,0.054
patch_0033476.png,14.85,0.884,0.081
patch_0001361.png,15.1,0.883,0.079
patch_0036328.png,20.9,0.872,0.065
patch_0004349.png,73.38,0.71,0.193
patch_0033300.png,23.11,0.887,0.069
patch_0028199.png,36.84,0.859,0.091
patch_0001865.png,10.57,0.876,0.083
