Patch_name,Percentage_of_tissue,Mean,Std
patch_0003063.png,52.62,0.696,0.27
patch_0011264.png,51.17,0.739,0.203
patch_0014948.png,11.35,0.875,0.119
patch_0022494.png,18.26,0.844,0.169
patch_0010383.png,13.91,0.858,0.119
patch_0002623.png,19.3,0.848,0.153
patch_0010856.png,11.42,0.872,0.102
patch_0010424.png,16.47,0.851,0.126
patch_0002184.png,31.84,0.813,0.155
patch_0013296.png,25.25,0.794,0.228
patch_0004068.png,30.35,0.825,0.135
patch_0021226.png,13.73,0.846,0.177
patch_0024578.png,19.88,0.836,0.155
patch_0001091.png,25.42,0.825,0.172
patch_0000176.png,61.31,0.616,0.309
patch_0017388.png,11.76,0.862,0.107
patch_0012371.png,27.24,0.827,0.128
patch_0025338.png,18.14,0.841,0.155
patch_0020814.png,11.57,0.869,0.131
patch_0010045.png,60.79,0.647,0.287
patch_0002997.png,49.66,0.754,0.224
patch_0003870.png,28.94,0.803,0.211
patch_0006889.png,21.53,0.838,0.154
patch_0023112.png,12.28,0.833,0.163
patch_0005249.png,11.19,0.872,0.114
patch_0000517.png,18.83,0.847,0.147
patch_0009589.png,44.25,0.78,0.176
patch_0001357.png,46.93,0.719,0.27
patch_0004409.png,39.22,0.785,0.177
patch_0013150.png,18.5,0.856,0.137
patch_0001882.png,63.58,0.719,0.221
patch_0016178.png,36.66,0.762,0.232
patch_0021131.png,48.31,0.731,0.25
patch_0001853.png,28.62,0.825,0.174
patch_0001421.png,15.92,0.869,0.133
patch_0013181.png,10.24,0.875,0.091
patch_0008318.png,25.5,0.808,0.181
patch_0021696.png,37.19,0.737,0.256
patch_0020771.png,49.82,0.737,0.228
patch_0012066.png,31.63,0.819,0.162
patch_0005298.png,12.71,0.862,0.095
patch_0029048.png,10.78,0.862,0.128
patch_0025788.png,13.88,0.857,0.159
patch_0000261.png,62.74,0.617,0.295
patch_0011173.png,71.8,0.68,0.238
patch_0006858.png,14.27,0.836,0.17
patch_0003374.png,50.32,0.781,0.178
patch_0002293.png,47.4,0.776,0.165
patch_0022024.png,10.13,0.874,0.114
patch_0002534.png,53.54,0.758,0.199
patch_0002946.png,28.64,0.825,0.159
patch_0010094.png,15.73,0.878,0.107
patch_0012407.png,22.74,0.824,0.176
patch_0012875.png,30.94,0.824,0.156
patch_0020310.png,14.27,0.875,0.124
patch_0009139.png,12.12,0.872,0.126
patch_0000600.png,25.38,0.809,0.196
patch_0028269.png,11.26,0.881,0.086
patch_0021550.png,29.66,0.815,0.183
patch_0013247.png,12.4,0.83,0.141
patch_0001040.png,22.16,0.842,0.143
patch_0008779.png,57.34,0.744,0.209
patch_0013992.png,12.74,0.873,0.142
patch_0019819.png,20.21,0.841,0.147
patch_0022837.png,11.72,0.859,0.129
patch_0022445.png,10.76,0.866,0.131
patch_0010352.png,33.43,0.824,0.165
patch_0010887.png,61.56,0.72,0.231
patch_0011960.png,52.82,0.762,0.178
patch_0014999.png,51.24,0.746,0.219
patch_0003715.png,42.98,0.764,0.21
patch_0014775.png,54.44,0.754,0.189
patch_0018712.png,18.36,0.866,0.135
patch_0006572.png,37.31,0.792,0.194
patch_0006900.png,55.23,0.781,0.187
patch_0007495.png,32.38,0.806,0.142
patch_0019152.png,26.68,0.807,0.186
patch_0015135.png,20.66,0.845,0.133
patch_0007332.png,50.78,0.688,0.279
patch_0015692.png,37.5,0.787,0.191
patch_0004580.png,58.54,0.666,0.271
patch_0016020.png,42.6,0.745,0.226
patch_0008995.png,55.72,0.754,0.209
patch_0024737.png,17.35,0.847,0.114
patch_0001579.png,50.76,0.71,0.256
patch_0016787.png,20.88,0.801,0.167
patch_0024090.png,17.92,0.839,0.133
patch_0029110.png,17.7,0.825,0.198
patch_0012699.png,29.48,0.82,0.128
patch_0009400.png,43.38,0.82,0.149
patch_0000339.png,27.42,0.809,0.19
patch_0005815.png,23.63,0.831,0.151
patch_0005467.png,18.96,0.847,0.166
patch_0019941.png,20.01,0.841,0.118
patch_0015554.png,33.25,0.814,0.163
patch_0007753.png,11.04,0.863,0.134
patch_0019294.png,12.31,0.873,0.092
patch_0011838.png,33.04,0.819,0.17
patch_0006113.png,26.81,0.828,0.152
patch_0025964.png,11.58,0.84,0.113
patch_0009061.png,24.61,0.816,0.176
