Patch_name,Percentage_of_tissue,Mean,Std
patch_0014774.png,53.18,0.84,0.141
patch_0079211.png,49.87,0.874,0.07
patch_0026063.png,71.68,0.859,0.081
patch_0070528.png,76.45,0.802,0.137
patch_0047561.png,43.24,0.846,0.163
patch_0042598.png,24.91,0.881,0.061
patch_0031948.png,61.8,0.875,0.057
patch_0085317.png,57.76,0.877,0.062
patch_0101032.png,12.04,0.894,0.061
patch_0046321.png,35.57,0.866,0.123
patch_0035383.png,38.68,0.893,0.056
patch_0071368.png,72.97,0.811,0.142
patch_0019153.png,50.24,0.874,0.079
patch_0074436.png,38.11,0.877,0.059
patch_0074844.png,29.48,0.887,0.07
patch_0007494.png,41.21,0.878,0.054
patch_0027623.png,61.82,0.875,0.055
patch_0078823.png,38.39,0.885,0.056
patch_0078451.png,40.87,0.881,0.055
patch_0015134.png,22.14,0.889,0.058
patch_0058141.png,48.77,0.878,0.064
patch_0100672.png,36.56,0.873,0.081
patch_0084925.png,70.82,0.816,0.149
patch_0035424.png,53.68,0.863,0.094
patch_0084557.png,43.99,0.874,0.066
patch_0035856.png,43.59,0.892,0.055
patch_0074391.png,38.06,0.885,0.056
patch_0081209.png,36.35,0.884,0.053
patch_0039831.png,29.11,0.885,0.058
patch_0051678.png,17.59,0.896,0.068
patch_0036296.png,50.56,0.886,0.069
patch_0045234.png,15.3,0.888,0.058
patch_0028751.png,37.02,0.883,0.074
patch_0040918.png,82.71,0.823,0.14
patch_0004581.png,24.94,0.881,0.076
patch_0077951.png,53.23,0.879,0.071
patch_0077523.png,23.74,0.891,0.079
patch_0024736.png,50.5,0.867,0.093
patch_0095645.png,10.3,0.895,0.063
patch_0049253.png,12.18,0.893,0.073
patch_0103767.png,33.12,0.877,0.061
patch_0001578.png,24.16,0.883,0.084
patch_0045593.png,23.49,0.898,0.068
patch_0087442.png,11.2,0.896,0.06
patch_0004226.png,53.67,0.849,0.079
patch_0069743.png,75.79,0.866,0.07
patch_0057033.png,29.79,0.875,0.081
patch_0024091.png,27.23,0.884,0.054
patch_0008241.png,60.53,0.865,0.071
patch_0025176.png,64.36,0.867,0.068
patch_0076363.png,66.69,0.854,0.107
patch_0032388.png,28.28,0.882,0.063
patch_0102680.png,19.6,0.889,0.062
patch_0098062.png,46.36,0.855,0.113
patch_0029111.png,65.42,0.869,0.07
patch_0044474.png,21.29,0.885,0.072
patch_0064164.png,83.23,0.8,0.133
patch_0056673.png,16.86,0.894,0.094
patch_0012698.png,37.64,0.886,0.07
patch_0068103.png,88.84,0.823,0.123
patch_0005814.png,33.01,0.874,0.064
patch_0000338.png,52.04,0.831,0.119
patch_0102127.png,33.59,0.869,0.063
patch_0019940.png,45.56,0.882,0.058
patch_0058287.png,26.21,0.88,0.085
patch_0046740.png,43.8,0.886,0.066
patch_0084691.png,29.99,0.891,0.05
patch_0015927.png,32.75,0.869,0.088
patch_0015555.png,33.63,0.886,0.05
patch_0039785.png,67.89,0.876,0.057
patch_0096331.png,49.18,0.875,0.066
patch_0027242.png,82.21,0.852,0.092
patch_0019295.png,59.58,0.866,0.08
patch_0081668.png,30.54,0.86,0.123
patch_0084136.png,68.77,0.855,0.094
patch_0058520.png,52.91,0.864,0.1
patch_0100213.png,34.77,0.87,0.089
patch_0054935.png,56.61,0.869,0.078
patch_0096496.png,23.05,0.887,0.058
patch_0054547.png,80.13,0.873,0.056
patch_0088151.png,15.17,0.888,0.064
patch_0039022.png,22.17,0.892,0.07
patch_0097571.png,31.22,0.875,0.066
patch_0026870.png,40.24,0.888,0.06
patch_0026402.png,47.47,0.886,0.057
patch_0011839.png,29.69,0.89,0.063
patch_0014315.png,42.29,0.88,0.074
patch_0047100.png,29.39,0.867,0.116
patch_0070149.png,83.2,0.835,0.114
patch_0075617.png,27.15,0.894,0.069
patch_0038662.png,61.87,0.854,0.099
patch_0055307.png,82.44,0.8,0.149
patch_0067862.png,17.54,0.888,0.06
patch_0059360.png,19.35,0.894,0.067
patch_0034605.png,53.99,0.871,0.073
patch_0085776.png,28.36,0.889,0.075
patch_0006112.png,54.6,0.871,0.074
patch_0025517.png,54.14,0.871,0.082
patch_0094816.png,52.98,0.869,0.077
patch_0025965.png,61.21,0.873,0.072
patch_0017200.png,45.62,0.877,0.055
patch_0044015.png,38.77,0.865,0.087
patch_0029902.png,66.63,0.874,0.067
patch_0076702.png,86.8,0.828,0.12
patch_0056212.png,68.14,0.866,0.068
patch_0009060.png,19.44,0.89,0.051
patch_0000759.png,55.83,0.838,0.109
patch_0102546.png,20.85,0.886,0.061
patch_0086663.png,11.91,0.892,0.06
patch_0068910.png,58.56,0.819,0.148
patch_0068562.png,34.39,0.887,0.06
patch_0077142.png,75.14,0.852,0.097
patch_0028330.png,49.15,0.876,0.064
patch_0045655.png,29.94,0.879,0.058
patch_0065890.png,67.52,0.795,0.151
patch_0016832.png,36.47,0.885,0.075
patch_0024357.png,55.58,0.864,0.09
patch_0069322.png,77.01,0.856,0.096
patch_0004647.png,32.53,0.873,0.08
patch_0087023.png,24.22,0.888,0.052
patch_0036150.png,80.96,0.814,0.126
patch_0099996.png,33.61,0.874,0.092
patch_0028497.png,57.88,0.86,0.098
