Patch_name,Percentage_of_tissue,Mean,Std
patch_0008348.png,40.02,0.885,0.074
patch_0024198.png,96.0,0.864,0.089
patch_0033366.png,66.48,0.878,0.076
patch_0001803.png,94.19,0.851,0.113
patch_0001471.png,100.0,0.313,0.29
patch_0016128.png,100.0,0.254,0.266
patch_0021161.png,100.0,0.57,0.233
patch_0013676.png,96.65,0.779,0.161
patch_0004488.png,99.17,0.809,0.137
patch_0028658.png,98.68,0.837,0.119
patch_0000231.png,99.49,0.755,0.217
patch_0032954.png,19.61,0.886,0.068
patch_0032526.png,98.55,0.838,0.125
patch_0012791.png,100.0,0.707,0.2
patch_0009508.png,99.51,0.816,0.143
patch_0020086.png,94.38,0.744,0.207
patch_0000596.png,98.58,0.823,0.135
patch_0029018.png,99.47,0.853,0.103
patch_0032281.png,94.94,0.826,0.138
patch_0012036.png,99.8,0.728,0.177
patch_0020721.png,99.96,0.733,0.168
patch_0003324.png,100.0,0.18,0.221
patch_0031433.png,82.81,0.586,0.32
patch_0031841.png,97.95,0.861,0.091
patch_0011684.png,97.99,0.815,0.141
patch_0023193.png,89.85,0.882,0.051
patch_0003483.png,97.96,0.756,0.17
patch_0031394.png,94.67,0.868,0.079
patch_0011123.png,99.91,0.606,0.22
patch_0023634.png,99.71,0.67,0.2
patch_0030273.png,99.66,0.811,0.145
patch_0002564.png,100.0,0.202,0.243
patch_0002916.png,97.85,0.546,0.278
patch_0022074.png,99.93,0.441,0.305
patch_0010763.png,99.63,0.685,0.193
patch_0032147.png,97.97,0.804,0.153
patch_0000650.png,81.81,0.73,0.218
patch_0009169.png,59.37,0.889,0.053
patch_0020895.png,100.0,0.166,0.21
patch_0029479.png,99.81,0.827,0.124
patch_0017309.png,99.52,0.783,0.159
patch_0012457.png,38.76,0.872,0.098
patch_0012825.png,98.4,0.834,0.117
patch_0008729.png,98.08,0.857,0.099
patch_0001010.png,100.0,0.344,0.296
patch_0036059.png,99.89,0.717,0.199
patch_0033707.png,77.84,0.874,0.077
patch_0013217.png,99.02,0.836,0.123
patch_0021500.png,99.82,0.566,0.33
patch_0021972.png,99.34,0.859,0.089
patch_0028239.png,99.33,0.712,0.196
patch_0002105.png,99.9,0.476,0.317
patch_0030612.png,99.29,0.848,0.109
patch_0010302.png,98.64,0.83,0.132
patch_0022867.png,99.12,0.705,0.202
patch_0022415.png,90.64,0.877,0.066
patch_0019849.png,16.87,0.894,0.052
patch_0031052.png,90.11,0.849,0.105
patch_0003745.png,98.71,0.792,0.167
patch_0023980.png,99.9,0.827,0.12
patch_0023255.png,98.18,0.827,0.128
patch_0011930.png,99.9,0.631,0.259
patch_0011542.png,97.34,0.784,0.159
patch_0014918.png,64.47,0.847,0.123
patch_0023951.png,100.0,0.773,0.163
patch_0023523.png,98.99,0.863,0.085
patch_0011234.png,99.98,0.382,0.289
patch_0031083.png,99.56,0.831,0.129
patch_0003794.png,66.78,0.885,0.064
patch_0023284.png,99.45,0.743,0.182
patch_0011593.png,98.32,0.864,0.089
patch_0031724.png,99.2,0.839,0.118
patch_0003033.png,94.96,0.86,0.096
patch_0010806.png,92.76,0.587,0.295
patch_0010474.png,100.0,0.268,0.253
patch_0002673.png,58.18,0.882,0.068
patch_0019898.png,72.24,0.778,0.189
patch_0030164.png,100.0,0.712,0.179
patch_0036088.png,50.2,0.864,0.105
patch_0024528.png,96.59,0.751,0.18
patch_0013561.png,99.84,0.736,0.192
patch_0013913.png,84.02,0.714,0.205
patch_0021276.png,100.0,0.521,0.2
patch_0001766.png,100.0,0.39,0.287
patch_0004038.png,100.0,0.716,0.169
patch_0033071.png,97.59,0.841,0.12
patch_0016598.png,93.69,0.825,0.128
patch_0020436.png,63.15,0.711,0.253
patch_0020844.png,77.69,0.878,0.073
patch_0012321.png,88.22,0.646,0.252
patch_0025368.png,99.95,0.664,0.185
patch_0032196.png,98.11,0.851,0.112
patch_0000681.png,31.73,0.885,0.076
patch_0020391.png,98.6,0.581,0.312
patch_0012486.png,99.94,0.803,0.152
patch_0032631.png,99.67,0.828,0.13
patch_0005678.png,99.11,0.853,0.099
patch_0000126.png,92.31,0.823,0.136
patch_0022702.png,92.78,0.874,0.072
patch_0010015.png,100.0,0.197,0.238
patch_0030505.png,99.51,0.822,0.135
patch_0030977.png,100.0,0.407,0.337
patch_0002212.png,75.64,0.886,0.062
patch_0011655.png,100.0,0.75,0.181
patch_0023142.png,99.79,0.708,0.19
patch_0031890.png,99.53,0.811,0.15
patch_0003452.png,96.54,0.858,0.101
patch_0003820.png,99.52,0.7,0.209
patch_0034869.png,67.13,0.871,0.094
patch_0031345.png,99.73,0.524,0.305
patch_0025709.png,84.95,0.874,0.079
patch_0020057.png,99.02,0.821,0.146
patch_0032985.png,97.06,0.781,0.17
patch_0000935.png,74.27,0.878,0.078
patch_0000547.png,89.13,0.859,0.098
patch_0005219.png,96.8,0.863,0.087
patch_0021617.png,94.38,0.747,0.191
patch_0008399.png,99.92,0.75,0.193
patch_0013100.png,100.0,0.234,0.252
patch_0024149.png,99.73,0.732,0.203
patch_0033862.png,36.75,0.876,0.08
patch_0033410.png,36.99,0.874,0.086
patch_0004459.png,76.17,0.879,0.073
patch_0028689.png,99.21,0.801,0.139
patch_0001307.png,100.0,0.289,0.276
patch_0028865.png,99.76,0.833,0.12
patch_0001199.png,62.03,0.886,0.063
patch_0028417.png,94.58,0.848,0.109
patch_0016367.png,97.93,0.238,0.28
patch_0024802.png,76.56,0.712,0.234
patch_0013439.png,92.48,0.88,0.06
patch_0004160.png,97.15,0.831,0.128
patch_0033129.png,100.0,0.377,0.285
patch_0008107.png,73.56,0.499,0.386
patch_0021489.png,95.08,0.876,0.068
patch_0012279.png,97.12,0.859,0.066
patch_0025230.png,99.08,0.863,0.087
patch_0017527.png,91.04,0.861,0.1
patch_0017955.png,99.44,0.51,0.266
patch_0029257.png,100.0,0.429,0.305
patch_0005087.png,100.0,0.605,0.215
patch_0025597.png,100.0,0.657,0.215
patch_0009747.png,100.0,0.347,0.302
patch_0017280.png,99.87,0.828,0.136
patch_0029982.png,99.75,0.786,0.156
patch_0032769.png,99.95,0.798,0.15
patch_0005720.png,100.0,0.374,0.275
patch_0026325.png,97.73,0.855,0.098
patch_0014432.png,99.7,0.685,0.229
patch_0023809.png,98.65,0.861,0.081
patch_0006192.png,99.76,0.841,0.117
patch_0018827.png,49.37,0.872,0.103
patch_0026482.png,99.68,0.853,0.093
patch_0014395.png,97.4,0.77,0.181
patch_0034122.png,92.89,0.873,0.083
patch_0019215.png,98.69,0.726,0.21
patch_0015272.png,99.79,0.827,0.133
patch_0027917.png,90.15,0.789,0.176
patch_0027565.png,98.06,0.8,0.147
patch_0007075.png,41.01,0.882,0.074
patch_0009481.png,100.0,0.342,0.283
patch_0017146.png,87.05,0.857,0.103
patch_0025651.png,99.07,0.543,0.255
patch_0012618.png,98.18,0.837,0.126
patch_0005894.png,94.76,0.846,0.116
patch_0029636.png,97.81,0.822,0.145
patch_0009326.png,99.52,0.833,0.124
patch_0005341.png,68.58,0.637,0.325
patch_0032308.png,99.64,0.806,0.146
patch_0029191.png,99.01,0.855,0.094
patch_0028076.png,99.51,0.84,0.122
patch_0013058.png,100.0,0.566,0.283
patch_0024011.png,94.9,0.868,0.08
patch_0016706.png,98.23,0.642,0.227
patch_0036216.png,99.35,0.798,0.152
patch_0033548.png,99.46,0.799,0.158
patch_0004973.png,99.98,0.824,0.122
patch_0004501.png,98.91,0.696,0.246
patch_0008566.png,99.89,0.826,0.12
patch_0008914.png,100.0,0.418,0.278
patch_0019674.png,99.84,0.764,0.173
patch_0027104.png,68.66,0.881,0.067
patch_0035303.png,74.67,0.855,0.112
patch_0007414.png,78.23,0.856,0.119
patch_0007866.png,100.0,0.298,0.294
patch_0014053.png,97.33,0.857,0.092
patch_0026744.png,99.92,0.867,0.072
patch_0018034.png,100.0,0.255,0.266
patch_0006981.png,99.35,0.691,0.215
patch_0006254.png,99.75,0.81,0.145
patch_0018793.png,99.87,0.807,0.142
patch_0003978.png,100.0,0.416,0.258
patch_0034543.png,91.17,0.875,0.076
patch_0034931.png,98.07,0.68,0.229
patch_0006522.png,100.0,0.171,0.212
patch_0006950.png,99.54,0.795,0.162
patch_0031919.png,99.37,0.844,0.113
patch_0034235.png,96.94,0.834,0.129
patch_0014082.png,95.8,0.552,0.237
patch_0026795.png,97.44,0.867,0.077
patch_0018742.png,82.87,0.869,0.089
patch_0006285.png,100.0,0.52,0.301
patch_0034592.png,86.88,0.871,0.079
patch_0014725.png,72.02,0.859,0.097
patch_0026032.png,97.48,0.81,0.147
patch_0035475.png,22.22,0.886,0.08
patch_0035807.png,88.77,0.863,0.098
patch_0007362.png,94.46,0.786,0.166
patch_0027672.png,96.96,0.818,0.129
patch_0015165.png,95.3,0.858,0.092
patch_0019102.png,97.1,0.615,0.261
patch_0013089.png,95.88,0.825,0.127
patch_0008210.png,100.0,0.534,0.304
patch_0036912.png,16.0,0.865,0.059
patch_0004277.png,99.67,0.83,0.119
patch_0024767.png,100.0,0.706,0.182
patch_0016070.png,97.54,0.831,0.128
patch_0021039.png,99.93,0.81,0.152
patch_0028700.png,98.27,0.863,0.088
patch_0033599.png,99.4,0.811,0.151
patch_0005845.png,93.16,0.822,0.132
patch_0005437.png,88.47,0.869,0.079
patch_0000369.png,99.27,0.791,0.168
patch_0017197.png,57.2,0.849,0.123
patch_0009450.png,99.3,0.704,0.2
patch_0009822.png,95.53,0.872,0.065
