Patch_name,Percentage_of_tissue,Mean,Std
patch_0043600.png,95.71,0.778,0.085
patch_0074649.png,100.0,0.813,0.057
patch_0105886.png,100.0,0.822,0.055
patch_0071117.png,99.87,0.778,0.08
patch_0109493.png,100.0,0.731,0.085
patch_0093271.png,100.0,0.869,0.07
patch_0022302.png,100.0,0.816,0.066
patch_0010867.png,100.0,0.768,0.103
patch_0105353.png,100.0,0.729,0.073
patch_0030105.png,100.0,0.69,0.099
patch_0081076.png,100.0,0.824,0.077
patch_0002612.png,89.19,0.787,0.104
patch_0084728.png,100.0,0.71,0.097
patch_0051875.png,82.28,0.858,0.054
patch_0078189.png,100.0,0.716,0.111
patch_0051407.png,100.0,0.749,0.072
patch_0063310.png,90.36,0.729,0.119
patch_0054359.png,100.0,0.597,0.113
patch_0096288.png,88.45,0.84,0.071
patch_0011255.png,100.0,0.836,0.099
patch_0014979.png,99.9,0.691,0.115
patch_0023930.png,100.0,0.695,0.118
patch_0092431.png,51.91,0.893,0.059
patch_0023542.png,100.0,0.591,0.152
patch_0050992.png,99.95,0.832,0.057
patch_0092843.png,93.02,0.764,0.129
patch_0070757.png,100.0,0.711,0.109
patch_0075009.png,55.83,0.859,0.07
patch_0080191.png,99.82,0.888,0.051
patch_0042040.png,100.0,0.497,0.136
patch_0055519.png,100.0,0.819,0.064
patch_0062922.png,100.0,0.814,0.05
patch_0011980.png,71.25,0.731,0.166
patch_0108906.png,34.03,0.871,0.052
patch_0050247.png,100.0,0.79,0.078
patch_0092396.png,100.0,0.835,0.077
patch_0108574.png,93.17,0.777,0.083
patch_0085168.png,100.0,0.741,0.097
patch_0003052.png,97.67,0.696,0.136
patch_0031745.png,100.0,0.872,0.078
patch_0080636.png,100.0,0.806,0.08
patch_0104513.png,35.29,0.872,0.054
patch_0104961.png,86.24,0.775,0.082
patch_0012340.png,59.4,0.772,0.161
patch_0025309.png,72.93,0.846,0.091
patch_0053887.png,96.22,0.69,0.123
patch_0020457.png,100.0,0.811,0.074
patch_0091524.png,100.0,0.725,0.101
patch_0020825.png,100.0,0.749,0.108
patch_0083084.png,100.0,0.66,0.092
patch_0041155.png,100.0,0.795,0.092
patch_0061445.png,100.0,0.72,0.088
patch_0012895.png,100.0,0.708,0.106
patch_0091283.png,99.8,0.81,0.077
patch_0000147.png,78.96,0.836,0.11
patch_0083723.png,100.0,0.798,0.081
patch_0032650.png,100.0,0.809,0.11
patch_0107874.png,100.0,0.718,0.081
patch_0005619.png,97.76,0.419,0.207
patch_0040715.png,100.0,0.776,0.103
patch_0106993.png,86.78,0.812,0.063
patch_0072002.png,94.67,0.82,0.067
patch_0021217.png,100.0,0.843,0.088
patch_0008799.png,100.0,0.753,0.099
patch_0090364.png,61.27,0.858,0.08
patch_0095848.png,100.0,0.826,0.083
patch_0024549.png,71.94,0.779,0.133
patch_0013972.png,100.0,0.681,0.113
patch_0004059.png,93.86,0.538,0.172
patch_0106246.png,82.58,0.725,0.134
patch_0082163.png,100.0,0.709,0.084
patch_0033010.png,100.0,0.66,0.106
patch_0028289.png,100.0,0.751,0.107
patch_0103518.png,100.0,0.823,0.093
patch_0001707.png,47.64,0.864,0.077
patch_0065929.png,80.7,0.839,0.083
patch_0052512.png,100.0,0.852,0.052
patch_0052960.png,100.0,0.83,0.06
patch_0060205.png,99.91,0.824,0.051
patch_0050181.png,100.0,0.75,0.088
patch_0092050.png,100.0,0.787,0.092
patch_0023123.png,89.48,0.753,0.134
