Patch_name,Percentage_of_tissue,Mean,Std
patch_0002432.png,28.97,0.895,0.057
patch_0002840.png,15.68,0.901,0.058
patch_0010192.png,19.29,0.901,0.061
patch_0010635.png,16.61,0.902,0.056
patch_0003272.png,18.45,0.894,0.057
patch_0011075.png,43.66,0.781,0.213
patch_0000367.png,38.74,0.885,0.079
patch_0005439.png,55.59,0.788,0.199
patch_0004279.png,44.12,0.898,0.069
patch_0001527.png,24.79,0.901,0.068
patch_0001280.png,23.51,0.894,0.088
patch_0010254.png,21.81,0.879,0.122
patch_0001146.png,16.89,0.887,0.09
patch_0005058.png,34.03,0.896,0.057
patch_0000706.png,15.69,0.888,0.098
patch_0009798.png,32.87,0.879,0.1
patch_0005089.png,15.14,0.887,0.113
patch_0001197.png,33.09,0.893,0.08
patch_0008109.png,13.68,0.897,0.073
patch_0001630.png,24.44,0.899,0.069
patch_0010522.png,28.43,0.867,0.154
patch_0010285.png,16.92,0.901,0.077
patch_0001984.png,19.78,0.898,0.067
patch_0008568.png,72.41,0.641,0.267
patch_0000863.png,40.56,0.677,0.355
patch_0000411.png,69.44,0.86,0.109
patch_0003976.png,41.13,0.893,0.081
patch_0002891.png,32.55,0.731,0.062
patch_0007868.png,30.82,0.897,0.054
patch_0002344.png,18.49,0.891,0.096
patch_0010808.png,14.6,0.898,0.065
patch_0007684.png,74.42,0.662,0.258
patch_0007123.png,38.85,0.87,0.115
patch_0006763.png,13.74,0.894,0.079
patch_0000128.png,91.58,0.427,0.299
patch_0009611.png,15.49,0.89,0.101
patch_0008051.png,27.34,0.901,0.062
patch_0001768.png,18.03,0.902,0.062
patch_0006302.png,30.5,0.891,0.097
patch_0007542.png,24.23,0.893,0.072
patch_0007930.png,31.02,0.886,0.095
patch_0008397.png,29.08,0.89,0.076
patch_0008842.png,25.23,0.89,0.077
patch_0001309.png,18.62,0.894,0.069
patch_0004825.png,18.33,0.896,0.061
patch_0004457.png,97.42,0.752,0.153
patch_0005217.png,10.65,0.902,0.062
patch_0009270.png,32.78,0.885,0.07
patch_0009506.png,44.43,0.795,0.227
patch_0009974.png,78.31,0.424,0.346
patch_0005913.png,12.06,0.9,0.072
patch_0005561.png,15.06,0.901,0.058
patch_0000598.png,34.35,0.877,0.106
patch_0008346.png,88.39,0.813,0.135
patch_0004486.png,10.41,0.898,0.067
patch_0008893.png,28.39,0.9,0.065
patch_0002918.png,16.38,0.887,0.103
patch_0007234.png,21.72,0.897,0.091
patch_0007593.png,18.51,0.889,0.092
patch_0006474.png,15.8,0.899,0.07
patch_0006806.png,23.11,0.894,0.088
patch_0004740.png,12.46,0.9,0.083
patch_0008727.png,10.17,0.892,0.072
patch_0005100.png,14.88,0.894,0.087
patch_0006015.png,28.88,0.896,0.066
patch_0007655.png,44.97,0.891,0.07
patch_0009385.png,93.41,0.809,0.138
patch_0009850.png,21.09,0.892,0.091
patch_0004205.png,18.08,0.901,0.051
patch_0001929.png,18.99,0.879,0.137
patch_0008262.png,28.44,0.892,0.068
patch_0010649.png,22.35,0.902,0.07
patch_0007310.png,21.8,0.898,0.073
patch_0011009.png,13.61,0.874,0.158
patch_0006550.png,18.98,0.896,0.088
patch_0004664.png,81.62,0.616,0.344
patch_0008603.png,10.91,0.901,0.072
patch_0009043.png,12.85,0.899,0.054
patch_0005024.png,13.0,0.896,0.093
patch_0006696.png,28.59,0.824,0.229
patch_0006131.png,11.56,0.901,0.086
patch_0002788.png,22.0,0.894,0.067
patch_0010228.png,91.82,0.605,0.232
patch_0007771.png,25.88,0.891,0.092
patch_0007007.png,16.09,0.9,0.057
patch_0006647.png,18.79,0.891,0.098
patch_0003119.png,19.58,0.875,0.119
patch_0005752.png,29.31,0.9,0.082
patch_0004112.png,13.91,0.9,0.063
patch_0003578.png,24.07,0.887,0.111
patch_0006226.png,32.91,0.895,0.074
patch_0010698.png,29.57,0.886,0.078
patch_0007814.png,17.43,0.902,0.061
patch_0007466.png,14.07,0.897,0.088
patch_0002338.png,30.56,0.888,0.078
patch_0008966.png,11.13,0.9,0.058
patch_0008514.png,11.12,0.896,0.096
patch_0004573.png,51.59,0.84,0.151
patch_0004901.png,39.62,0.886,0.084
patch_0005333.png,24.52,0.888,0.114
patch_0009354.png,22.72,0.899,0.095
patch_0005494.png,17.88,0.901,0.062
patch_0009881.png,17.94,0.902,0.059
patch_0000154.png,17.48,0.9,0.097
patch_0001714.png,11.37,0.898,0.063
patch_0002601.png,12.66,0.856,0.134
patch_0010406.png,94.41,0.808,0.168
patch_0010874.png,12.64,0.893,0.131
patch_0011246.png,18.54,0.901,0.068
patch_0001375.png,12.02,0.895,0.072
patch_0004859.png,29.83,0.896,0.066
patch_0000535.png,23.46,0.9,0.073
patch_0000947.png,12.03,0.889,0.088
patch_0000292.png,65.34,0.562,0.336
patch_0003852.png,14.78,0.888,0.099
patch_0003420.png,26.87,0.902,0.058
patch_0011180.png,23.79,0.856,0.154
patch_0003387.png,19.62,0.896,0.07
patch_0002260.png,28.27,0.894,0.067
patch_0010067.png,14.81,0.901,0.076
patch_0007299.png,22.53,0.889,0.092
patch_0010711.png,41.27,0.881,0.096
patch_0002964.png,14.16,0.898,0.091
patch_0011151.png,27.64,0.857,0.151
patch_0006408.png,12.72,0.899,0.06
patch_0003356.png,11.32,0.898,0.062
patch_0000996.png,24.61,0.883,0.121
patch_0009908.png,18.82,0.893,0.076
patch_0000243.png,50.56,0.887,0.085
patch_0004888.png,29.55,0.858,0.152
patch_0001403.png,12.3,0.898,0.083
patch_0006069.png,63.82,0.499,0.383
patch_0010370.png,40.78,0.799,0.199
patch_0007629.png,45.14,0.868,0.105
patch_0002177.png,10.88,0.901,0.096
patch_0001062.png,33.41,0.886,0.117
patch_0000185.png,59.24,0.667,0.287
patch_0000622.png,18.92,0.889,0.104
patch_0004202.png,19.29,0.896,0.075
patch_0008265.png,21.74,0.898,0.072
patch_0009425.png,46.01,0.723,0.29
patch_0005830.png,12.78,0.888,0.096
patch_0005442.png,16.79,0.89,0.128
patch_0009382.png,18.29,0.885,0.099
patch_0006557.png,17.04,0.9,0.058
patch_0006925.png,57.27,0.696,0.289
patch_0002449.png,22.85,0.864,0.054
patch_0009044.png,15.06,0.884,0.113
patch_0005023.png,24.04,0.898,0.065
patch_0004663.png,94.8,0.404,0.337
patch_0008604.png,14.22,0.901,0.065
patch_0002028.png,36.23,0.875,0.116
patch_0010588.png,20.42,0.898,0.077
patch_0006691.png,90.22,0.585,0.253
patch_0006640.png,32.72,0.793,0.25
patch_0010559.png,25.17,0.894,0.082
patch_0007000.png,40.82,0.788,0.228
patch_0008172.png,25.63,0.893,0.066
patch_0004115.png,10.04,0.901,0.061
patch_0009732.png,11.11,0.899,0.07
patch_0010138.png,11.26,0.901,0.062
patch_0002498.png,28.03,0.896,0.063
patch_0007461.png,50.77,0.72,0.277
patch_0007813.png,32.17,0.885,0.108
patch_0006586.png,95.3,0.352,0.272
patch_0006221.png,29.83,0.895,0.083
patch_0005493.png,16.89,0.89,0.082
patch_0009886.png,11.12,0.899,0.06
patch_0005334.png,16.29,0.896,0.115
patch_0000818.png,18.95,0.897,0.073
patch_0009353.png,22.72,0.899,0.073
patch_0008513.png,16.21,0.9,0.066
patch_0008961.png,29.79,0.881,0.092
patch_0004906.png,23.83,0.894,0.076
patch_0004574.png,48.25,0.817,0.19
patch_0001713.png,12.91,0.898,0.075
patch_0000153.png,13.17,0.899,0.058
patch_0011241.png,13.05,0.897,0.073
patch_0006718.png,28.09,0.834,0.178
patch_0003046.png,20.59,0.901,0.079
patch_0010873.png,18.82,0.898,0.093
patch_0010401.png,15.27,0.885,0.094
patch_0002606.png,53.28,0.687,0.067
patch_0007158.png,19.27,0.889,0.111
patch_0000940.png,15.75,0.901,0.075
patch_0008839.png,20.11,0.895,0.069
patch_0001372.png,30.83,0.901,0.059
patch_0010060.png,12.57,0.896,0.071
patch_0007539.png,100.0,0.242,0.227
patch_0003380.png,11.52,0.898,0.074
patch_0003427.png,20.35,0.9,0.064
patch_0003855.png,21.09,0.901,0.085
patch_0003351.png,24.99,0.863,0.137
patch_0011156.png,11.31,0.901,0.075
patch_0010716.png,19.36,0.896,0.072
patch_0001404.png,19.74,0.882,0.136
patch_0000244.png,19.08,0.899,0.085
patch_0005968.png,61.76,0.85,0.15
patch_0000991.png,26.98,0.885,0.085
patch_0002170.png,28.69,0.867,0.145
patch_0007189.png,55.14,0.787,0.189
patch_0010377.png,22.97,0.88,0.119
patch_0003730.png,14.07,0.888,0.081
patch_0000625.png,10.17,0.894,0.094
patch_0000182.png,27.92,0.901,0.058
patch_0001065.png,35.55,0.894,0.053
patch_0011072.png,10.06,0.902,0.073
patch_0003275.png,25.24,0.89,0.069
patch_0010632.png,55.05,0.819,0.163
patch_0002847.png,18.99,0.894,0.077
patch_0002435.png,28.06,0.868,0.146
patch_0010195.png,17.72,0.893,0.097
patch_0001287.png,26.86,0.881,0.115
patch_0001520.png,26.78,0.885,0.118
patch_0005399.png,46.64,0.774,0.23
patch_0009459.png,43.84,0.795,0.198
patch_0000360.png,27.35,0.894,0.067
patch_0002054.png,28.27,0.901,0.057
patch_0000701.png,21.21,0.877,0.108
patch_0001141.png,19.84,0.887,0.103
patch_0004169.png,21.52,0.898,0.064
patch_0001637.png,15.05,0.899,0.066
patch_0001190.png,23.12,0.896,0.058
patch_0010282.png,11.0,0.902,0.072
patch_0002722.png,21.54,0.88,0.115
patch_0010525.png,15.63,0.891,0.07
patch_0010957.png,15.88,0.897,0.074
patch_0002085.png,11.64,0.899,0.059
patch_0005348.png,32.69,0.896,0.063
patch_0000416.png,50.6,0.701,0.288
patch_0000864.png,22.9,0.898,0.094
patch_0009488.png,38.48,0.837,0.163
patch_0001256.png,18.99,0.899,0.06
patch_0004508.png,16.53,0.901,0.056
patch_0001983.png,27.83,0.893,0.083
patch_0002343.png,12.43,0.899,0.082
patch_0010144.png,10.32,0.878,0.122
patch_0002896.png,31.68,0.881,0.063
patch_0003971.png,26.5,0.894,0.075
patch_0003503.png,18.17,0.899,0.058
patch_0006988.png,19.18,0.872,0.171
patch_0007124.png,22.15,0.87,0.152
patch_0007683.png,49.97,0.781,0.241
patch_0008056.png,12.76,0.897,0.08
patch_0004031.png,40.68,0.892,0.09
patch_0004796.png,97.64,0.463,0.276
patch_0009616.png,25.33,0.881,0.126
patch_0007937.png,12.06,0.902,0.071
patch_0007545.png,13.33,0.901,0.083
patch_0003829.png,33.72,0.896,0.063
patch_0006305.png,18.95,0.871,0.143
patch_0005210.png,21.31,0.885,0.112
patch_0008845.png,41.58,0.793,0.239
patch_0008437.png,33.39,0.891,0.077
patch_0004450.png,89.94,0.461,0.3
patch_0004822.png,28.48,0.902,0.072
patch_0008390.png,10.09,0.897,0.079
patch_0004481.png,43.07,0.893,0.074
patch_0008894.png,24.16,0.896,0.077
patch_0001478.png,16.65,0.9,0.073
patch_0008341.png,17.32,0.9,0.068
patch_0009973.png,98.93,0.226,0.223
patch_0000238.png,23.98,0.85,0.16
patch_0005566.png,50.65,0.757,0.144
patch_0005914.png,10.1,0.899,0.079
patch_0006473.png,18.27,0.901,0.067
patch_0007594.png,10.53,0.901,0.065
patch_0007233.png,33.81,0.893,0.087
patch_0009160.png,14.43,0.888,0.103
patch_0005107.png,17.68,0.9,0.077
patch_0000659.png,11.17,0.902,0.054
patch_0008087.png,11.94,0.889,0.059
patch_0004747.png,86.72,0.731,0.227
patch_0008720.png,25.72,0.887,0.092
patch_0007652.png,28.13,0.902,0.056
patch_0006012.png,31.98,0.835,0.18
patch_0002835.png,36.05,0.788,0.211
patch_0010640.png,13.61,0.901,0.068
patch_0006559.png,11.33,0.9,0.058
patch_0011000.png,18.64,0.897,0.06
patch_0000312.png,24.41,0.845,0.188
patch_0009859.png,10.15,0.902,0.056
patch_0001552.png,35.44,0.863,0.125
patch_0001920.png,11.24,0.899,0.074
patch_0003666.png,19.94,0.899,0.073
patch_0006138.png,63.64,0.624,0.311
patch_0010586.png,10.27,0.889,0.063
patch_0010221.png,72.64,0.841,0.129
patch_0002781.png,33.32,0.889,0.097
patch_0001694.png,18.4,0.872,0.127
patch_0000773.png,18.02,0.866,0.168
patch_0000005.png,30.68,0.843,0.165
patch_0001645.png,22.26,0.892,0.083
patch_0010557.png,10.51,0.902,0.053
patch_0002750.png,30.84,0.879,0.115
patch_0001224.png,43.53,0.818,0.194
patch_0000464.png,14.91,0.878,0.132
patch_0000816.png,22.17,0.897,0.087
patch_0006588.png,94.54,0.301,0.283
patch_0003903.png,39.63,0.889,0.084
patch_0003571.png,66.22,0.878,0.082
patch_0007156.png,10.58,0.9,0.099
patch_0009664.png,27.53,0.896,0.091
patch_0005603.png,21.07,0.869,0.14
patch_0008783.png,16.28,0.893,0.063
patch_0004043.png,34.04,0.891,0.085
patch_0011189.png,21.1,0.782,0.1
patch_0003429.png,25.64,0.899,0.059
patch_0007290.png,17.22,0.897,0.06
patch_0007945.png,18.45,0.902,0.078
patch_0007537.png,26.71,0.896,0.066
patch_0004422.png,31.58,0.885,0.101
patch_0004850.png,86.92,0.607,0.299
patch_0008837.png,47.4,0.881,0.082
patch_0008445.png,38.39,0.901,0.065
patch_0009205.png,13.31,0.902,0.058
patch_0005514.png,26.43,0.817,0.231
patch_0005966.png,56.41,0.857,0.13
patch_0009901.png,20.08,0.891,0.092
patch_0009573.png,98.93,0.418,0.229
patch_0008333.png,25.3,0.897,0.056
