Patch_name,Percentage_of_tissue,Mean,Std
patch_0019967.png,98.81,0.816,0.108
patch_0019515.png,88.76,0.844,0.093
patch_0015900.png,57.62,0.875,0.08
patch_0007775.png,92.18,0.798,0.152
patch_0014332.png,94.2,0.851,0.079
patch_0006692.png,34.61,0.9,0.064
patch_0018355.png,56.74,0.886,0.06
patch_0014495.png,62.23,0.881,0.067
patch_0018880.png,81.36,0.868,0.068
patch_0006135.png,100.0,0.84,0.084
patch_0017227.png,100.0,0.835,0.089
patch_0017580.png,59.15,0.891,0.051
patch_0005020.png,47.25,0.875,0.065
patch_0001699.png,83.23,0.79,0.128
patch_0013339.png,87.59,0.839,0.129
patch_0016815.png,99.98,0.765,0.134
patch_0016467.png,58.44,0.853,0.138
patch_0004660.png,63.45,0.83,0.11
patch_0021389.png,99.91,0.766,0.139
patch_0008607.png,95.41,0.826,0.097
patch_0014753.png,47.84,0.887,0.075
patch_0018734.png,93.68,0.785,0.145
patch_0018093.png,91.81,0.828,0.107
patch_0019174.png,93.54,0.837,0.091
patch_0007314.png,43.06,0.897,0.056
patch_0016006.png,61.39,0.893,0.059
patch_0013758.png,54.9,0.884,0.055
patch_0004201.png,54.6,0.874,0.093
patch_0012118.png,65.87,0.868,0.075
patch_0009381.png,65.67,0.864,0.084
patch_0017646.png,75.91,0.837,0.072
patch_0005441.png,53.31,0.891,0.061
patch_0005833.png,20.38,0.887,0.058
patch_0017697.png,99.76,0.831,0.096
patch_0009350.png,77.99,0.865,0.071
patch_0005490.png,78.98,0.858,0.097
patch_0017130.png,52.29,0.895,0.056
patch_0008962.png,97.03,0.817,0.115
patch_0008510.png,100.0,0.863,0.063
patch_0013789.png,86.31,0.854,0.077
patch_0004577.png,50.17,0.894,0.069
patch_0004905.png,94.16,0.845,0.091
patch_0016770.png,65.68,0.875,0.063
patch_0021739.png,76.95,0.794,0.146
patch_0007462.png,99.78,0.789,0.125
patch_0015665.png,96.27,0.811,0.117
patch_0019602.png,74.48,0.847,0.093
patch_0006222.png,83.35,0.872,0.068
patch_0014782.png,59.26,0.866,0.086
patch_0018042.png,96.31,0.803,0.122
patch_0006585.png,100.0,0.825,0.091
patch_0014025.png,100.0,0.854,0.069
patch_0008171.png,59.35,0.884,0.065
patch_0021358.png,99.91,0.863,0.078
patch_0005756.png,63.78,0.867,0.094
patch_0009731.png,96.52,0.782,0.153
patch_0017923.png,99.42,0.747,0.154
patch_0017551.png,89.95,0.846,0.086
patch_0009096.png,100.0,0.864,0.062
patch_0020518.png,62.22,0.869,0.1
patch_0006643.png,57.13,0.884,0.063
patch_0018851.png,99.79,0.72,0.169
patch_0014444.png,84.24,0.755,0.193
patch_0022998.png,99.81,0.76,0.128
patch_0007003.png,99.57,0.878,0.059
patch_0010928.png,53.7,0.795,0.183
patch_0015204.png,62.02,0.873,0.07
patch_0022774.png,44.16,0.896,0.06
patch_0003424.png,84.24,0.819,0.119
patch_0023693.png,21.53,0.896,0.094
patch_0023134.png,69.06,0.873,0.072
patch_0011623.png,47.39,0.899,0.05
patch_0012091.png,89.23,0.83,0.104
patch_0017068.png,67.3,0.879,0.053
patch_0012736.png,47.06,0.897,0.056
patch_0024698.png,66.12,0.848,0.11
patch_0008448.png,24.44,0.884,0.072
patch_0016628.png,48.55,0.882,0.066
patch_0004388.png,76.2,0.828,0.102
patch_0003045.png,39.23,0.857,0.052
patch_0018909.png,43.79,0.894,0.056
patch_0011242.png,100.0,0.841,0.086
patch_0023555.png,84.7,0.872,0.07
patch_0023927.png,31.75,0.898,0.067
patch_0015889.png,99.31,0.803,0.118
patch_0022315.png,77.76,0.879,0.067
patch_0010402.png,64.17,0.851,0.118
patch_0010870.png,63.84,0.88,0.061
patch_0001710.png,45.24,0.848,0.093
patch_0016249.png,53.69,0.899,0.052
patch_0013517.png,100.0,0.786,0.13
patch_0009669.png,26.15,0.89,0.06
patch_0012357.png,96.25,0.858,0.068
patch_0020832.png,80.61,0.865,0.066
patch_0020440.png,98.61,0.783,0.14
patch_0012421.png,81.58,0.864,0.084
patch_0012386.png,57.16,0.887,0.053
patch_0020491.png,96.3,0.843,0.092
patch_0000626.png,12.42,0.892,0.076
patch_0005178.png,91.27,0.841,0.105
patch_0021904.png,88.34,0.862,0.08
patch_0021576.png,61.73,0.883,0.059
patch_0013261.png,40.18,0.891,0.058
patch_0022463.png,64.37,0.878,0.07
patch_0015858.png,67.49,0.847,0.105
patch_0010374.png,93.32,0.849,0.081
patch_0002173.png,62.22,0.845,0.064
patch_0011534.png,100.0,0.687,0.163
patch_0011946.png,92.72,0.857,0.089
patch_0003094.png,54.91,0.879,0.076
patch_0011293.png,67.56,0.882,0.063
patch_0023584.png,50.64,0.894,0.06
patch_0003733.png,95.75,0.806,0.123
patch_0013600.png,99.82,0.514,0.242
patch_0024649.png,37.93,0.892,0.075
patch_0021117.png,86.58,0.85,0.091
patch_0020757.png,94.25,0.796,0.122
patch_0012040.png,93.24,0.877,0.053
patch_0005519.png,32.72,0.89,0.091
patch_0023642.png,86.7,0.828,0.117
patch_0011155.png,96.71,0.762,0.178
patch_0003887.png,73.11,0.871,0.072
patch_0003352.png,80.88,0.854,0.062
patch_0007999.png,30.21,0.9,0.073
patch_0002960.png,42.29,0.901,0.051
patch_0020212.png,47.81,0.889,0.069
patch_0012505.png,98.42,0.82,0.112
patch_0012977.png,98.6,0.772,0.136
patch_0013890.png,81.9,0.804,0.182
patch_0013345.png,64.07,0.889,0.07
patch_0021820.png,40.16,0.893,0.069
patch_0002057.png,94.42,0.784,0.096
patch_0007709.png,46.21,0.895,0.056
patch_0019569.png,56.42,0.879,0.069
patch_0022935.png,40.32,0.9,0.055
patch_0022547.png,95.81,0.808,0.117
patch_0006149.png,99.36,0.779,0.133
patch_0003617.png,53.39,0.885,0.068
patch_0023307.png,31.78,0.901,0.055
patch_0011410.png,35.25,0.901,0.063
patch_0018329.png,94.55,0.844,0.092
patch_0021794.png,56.13,0.891,0.051
patch_0021033.png,16.73,0.854,0.091
patch_0013724.png,34.5,0.834,0.092
patch_0009828.png,45.91,0.898,0.054
patch_0012164.png,68.39,0.885,0.055
patch_0020673.png,35.28,0.896,0.062
patch_0014088.png,81.82,0.842,0.098
patch_0003276.png,44.96,0.897,0.05
patch_0006528.png,42.45,0.883,0.05
patch_0011071.png,89.42,0.844,0.092
patch_0023766.png,38.87,0.9,0.057
patch_0018748.png,63.59,0.884,0.058
patch_0002436.png,47.94,0.844,0.084
patch_0022681.png,99.51,0.687,0.167
patch_0010196.png,64.82,0.888,0.051
patch_0019108.png,63.49,0.89,0.053
patch_0022126.png,83.87,0.849,0.08
patch_0010631.png,78.74,0.879,0.057
patch_0015619.png,99.81,0.752,0.144
patch_0010147.png,55.73,0.887,0.058
patch_0002895.png,91.46,0.866,0.06
patch_0002340.png,74.98,0.84,0.114
patch_0014059.png,87.21,0.835,0.106
patch_0023010.png,100.0,0.837,0.073
patch_0003500.png,75.94,0.854,0.11
patch_0003972.png,76.19,0.846,0.116
patch_0018799.png,42.6,0.842,0.059
patch_0012612.png,98.18,0.74,0.164
patch_0020105.png,84.59,0.859,0.078
patch_0021745.png,80.37,0.874,0.063
patch_0013052.png,63.03,0.884,0.078
patch_0004979.png,68.09,0.853,0.075
patch_0011366.png,84.55,0.879,0.056
patch_0003161.png,87.38,0.848,0.069
patch_0015278.png,43.01,0.899,0.059
patch_0022231.png,100.0,0.745,0.15
patch_0002086.png,58.89,0.88,0.053
patch_0022596.png,80.36,0.872,0.069
patch_0002721.png,13.64,0.894,0.066
patch_0013841.png,92.4,0.85,0.083
patch_0021324.png,82.66,0.883,0.052
patch_0021483.png,87.72,0.855,0.082
patch_0020564.png,45.06,0.895,0.052
patch_0020916.png,100.0,0.814,0.103
patch_0017014.png,99.12,0.821,0.107
patch_0005213.png,88.17,0.812,0.128
patch_0008393.png,94.52,0.84,0.091
patch_0008434.png,22.61,0.9,0.059
patch_0004821.png,85.53,0.831,0.107
