Patch_name,Percentage_of_tissue,Mean,Std
patch_0025273.png,99.68,0.581,0.189
patch_0017916.png,100.0,0.687,0.148
patch_0017564.png,70.21,0.835,0.1
patch_0029214.png,100.0,0.768,0.13
patch_0005763.png,100.0,0.789,0.127
patch_0041788.png,93.21,0.771,0.158
patch_0004684.png,99.19,0.785,0.139
patch_0028454.png,99.28,0.752,0.13
patch_0028826.png,100.0,0.698,0.151
patch_0045131.png,84.74,0.851,0.086
patch_0016324.png,99.87,0.678,0.173
patch_0013808.png,86.37,0.817,0.11
patch_0024841.png,99.35,0.587,0.2
patch_0024433.png,100.0,0.639,0.163
patch_0004123.png,99.96,0.852,0.067
patch_0036634.png,100.0,0.65,0.165
patch_0008144.png,87.59,0.769,0.163
patch_0024394.png,100.0,0.598,0.18
patch_0007791.png,99.85,0.816,0.125
patch_0019256.png,95.67,0.724,0.163
patch_0035086.png,88.38,0.723,0.187
patch_0015231.png,99.13,0.697,0.164
patch_0022278.png,100.0,0.639,0.174
patch_0027526.png,93.65,0.816,0.112
patch_0027954.png,100.0,0.768,0.143
patch_0019983.png,33.0,0.87,0.098
patch_0007036.png,95.13,0.657,0.193
patch_0035721.png,98.01,0.632,0.178
patch_0002768.png,99.94,0.672,0.167
patch_0015596.png,100.0,0.656,0.155
patch_0027281.png,100.0,0.584,0.182
patch_0039746.png,87.16,0.725,0.199
patch_0026366.png,100.0,0.684,0.19
patch_0023438.png,100.0,0.667,0.165
patch_0014471.png,99.78,0.764,0.126
patch_0014803.png,100.0,0.689,0.171
patch_0031198.png,100.0,0.678,0.194
patch_0018864.png,100.0,0.72,0.141
patch_0018416.png,100.0,0.705,0.161
patch_0038106.png,100.0,0.65,0.169
patch_0011488.png,100.0,0.481,0.224
patch_0003128.png,99.02,0.838,0.096
patch_0034161.png,100.0,0.756,0.127
patch_0006676.png,99.96,0.758,0.168
patch_0036980.png,100.0,0.758,0.145
patch_0045922.png,84.42,0.862,0.075
patch_0028035.png,98.37,0.845,0.083
