Patch_name,Percentage_of_tissue,Mean,Std
patch_0011899.png,69.07,0.621,0.264
patch_0006615.png,22.85,0.741,0.1
patch_0014860.png,13.45,0.894,0.057
patch_0014412.png,27.96,0.79,0.075
patch_0018807.png,71.91,0.357,0.273
patch_0007055.png,34.34,0.848,0.089
patch_0015987.png,38.47,0.803,0.178
patch_0019235.png,11.27,0.89,0.063
patch_0015252.png,28.5,0.846,0.095
patch_0004140.png,18.43,0.885,0.068
patch_0008127.png,71.43,0.727,0.187
patch_0016892.png,36.98,0.845,0.076
patch_0008680.png,26.9,0.882,0.094
patch_0013419.png,17.41,0.87,0.062
patch_0005700.png,12.96,0.869,0.061
patch_0017507.png,43.96,0.849,0.1
patch_0007846.png,20.22,0.898,0.055
patch_0015194.png,24.5,0.884,0.057
patch_0019654.png,19.64,0.894,0.052
patch_0015633.png,30.95,0.88,0.084
patch_0006274.png,24.74,0.809,0.181
patch_0003958.png,59.47,0.837,0.088
patch_0020688.png,13.09,0.9,0.074
patch_0005361.png,11.24,0.896,0.08
patch_0012638.png,42.9,0.667,0.089
patch_0004953.png,76.64,0.643,0.122
patch_0016081.png,94.54,0.761,0.094
patch_0008546.png,17.65,0.882,0.066
patch_0004286.png,44.69,0.79,0.146
patch_0013078.png,24.29,0.761,0.174
patch_0016726.png,13.0,0.893,0.053
patch_0016050.png,43.18,0.858,0.109
patch_0001509.png,22.52,0.87,0.104
patch_0017610.png,39.73,0.809,0.133
patch_0020659.png,43.12,0.888,0.061
patch_0005417.png,77.67,0.692,0.092
patch_0000349.png,42.1,0.769,0.198
patch_0009802.png,93.05,0.69,0.114
patch_0018762.png,19.77,0.897,0.058
patch_0003989.png,69.05,0.603,0.205
patch_0006970.png,20.53,0.884,0.066
patch_0007897.png,50.84,0.611,0.221
patch_0007342.png,48.15,0.647,0.125
patch_0019685.png,17.19,0.805,0.066
patch_0000728.png,59.57,0.841,0.071
patch_0005076.png,92.8,0.696,0.094
patch_0012288.png,23.79,0.737,0.121
patch_0009011.png,88.91,0.447,0.22
patch_0021478.png,20.79,0.771,0.084
